Sale Date,City,Zip Code,Year Built,Bed,Bath,Sale Price,Square Feet,Lot Size,Zip Population,Zip SqMi,Zip Pop Density,Zip Mean HHI
2020-11-24,Milwaukie,97222,1952,2,1.0,341000,720,6534,29786,9.009,3306.249306,79481.0
2020-11-24,Milwaukie,97222,1948,4,1.0,412000,2500,10018,29786,9.009,3306.249306,79481.0
2020-11-24,Milwaukie,97222,1946,3,1.0,320000,1144,7222,29786,9.009,3306.249306,79481.0
2020-11-24,Portland,97222,1966,5,5.0,515000,3804,12196,29786,9.009,3306.249306,79481.0
2020-11-24,Portland,97222,1958,3,1.0,272500,996,8712,29786,9.009,3306.249306,79481.0
2020-11-24,Portland,97222,1966,4,3.5,515000,3814,12197,29786,9.009,3306.249306,79481.0
2020-11-19,Milwaukie,97222,1928,3,1.0,363000,2316,13068,29786,9.009,3306.249306,79481.0
2020-11-19,Portland,97222,2016,4,3.0,502000,2211,9147,29786,9.009,3306.249306,79481.0
2020-11-19,Milwaukie,97222,1945,4,2.0,421500,1929,6098,29786,9.009,3306.249306,79481.0
2020-11-18,Portland,97222,2006,4,3.0,505000,2350,5227,29786,9.009,3306.249306,79481.0
2020-11-18,Portland,97222,2017,3,3.0,515000,1990,6969,29786,9.009,3306.249306,79481.0
2020-11-18,Milwaukie,97222,1958,3,1.0,391000,1830,11761,29786,9.009,3306.249306,79481.0
2020-11-18,Portland,97222,1915,3,2.0,449999,2089,7405,29786,9.009,3306.249306,79481.0
2020-11-18,Portland,97222,1975,4,3.0,560000,2116,8276,29786,9.009,3306.249306,79481.0
2020-11-18,Portland,97222,1957,4,3.0,429275,2512,7840,29786,9.009,3306.249306,79481.0
2020-11-16,Milwaukie,97222,1948,3,1.0,365000,1903,10018,29786,9.009,3306.249306,79481.0
2020-11-15,Milwaukie,97222,1990,3,3.0,450000,1596,9583,29786,9.009,3306.249306,79481.0
2020-11-15,Portland,97222,1950,3,1.0,355000,1126,9147,29786,9.009,3306.249306,79481.0
2020-11-15,Portland,97222,1969,3,2.0,355000,1066,6098,29786,9.009,3306.249306,79481.0
2020-11-15,Portland,97222,1978,3,3.0,450000,1889,9583,29786,9.009,3306.249306,79481.0
2020-11-13,Milwaukie,97222,1936,3,2.0,500000,2424,43560,29786,9.009,3306.249306,79481.0
2020-11-13,Milwaukie,97222,1951,2,2.0,496000,1581,15245,29786,9.009,3306.249306,79481.0
2020-11-13,Milwaukie,97222,1952,3,2.0,355800,1723,10890,29786,9.009,3306.249306,79481.0
2020-11-13,Milwaukie,97222,1993,3,2.0,359900,1116,5662,29786,9.009,3306.249306,79481.0
2020-11-12,Portland,97222,2020,4,3.0,638655,2737,7840,29786,9.009,3306.249306,79481.0
2020-11-12,Milwaukie,97222,1920,4,2.0,436000,2612,16988,29786,9.009,3306.249306,79481.0
2020-11-10,Milwaukie,97222,1941,5,2.0,500000,2894,26571,29786,9.009,3306.249306,79481.0
2020-11-10,Milwaukie,97222,1953,3,1.0,337000,952,4791,29786,9.009,3306.249306,79481.0
2020-11-10,Milwaukie,97222,1933,3,1.0,372500,1507,13503,29786,9.009,3306.249306,79481.0
2020-11-09,Milwaukie,97222,1940,3,1.0,372000,936,5662,29786,9.009,3306.249306,79481.0
2020-11-07,Portland,97222,1964,3,1.0,340000,864,6969,29786,9.009,3306.249306,79481.0
2020-11-04,Portland,97222,1977,6,4.0,550000,3161,13503,29786,9.009,3306.249306,79481.0
2020-11-04,Milwaukie,97222,1993,3,4.0,465000,2732,7405,29786,9.009,3306.249306,79481.0
2020-11-02,Portland,97222,1925,3,2.0,737000,1868,10018,29786,9.009,3306.249306,79481.0
2020-11-02,Portland,97222,1962,3,2.0,275000,1070,7644,29786,9.009,3306.249306,79481.0
2020-10-30,Portland,97222,1964,4,2.0,450000,1960,7840,29786,9.009,3306.249306,79481.0
2020-10-30,Portland,97222,1920,3,2.0,425000,2584,45302,29786,9.009,3306.249306,79481.0
2020-10-30,Portland,97222,1925,4,2.0,340000,2826,6098,29786,9.009,3306.249306,79481.0
2020-10-30,Portland,97222,1916,2,1.0,230000,1003,6098,29786,9.009,3306.249306,79481.0
2020-10-30,Portland,97222,1977,4,2.0,467500,2668,13939,29786,9.009,3306.249306,79481.0
2020-10-29,Portland,97222,2013,3,3.0,750000,2987,27442,29786,9.009,3306.249306,79481.0
2020-10-27,Portland,97222,2020,3,3.0,659923,2632,7840,29786,9.009,3306.249306,79481.0
2020-10-27,Portland,97222,1976,3,2.0,400000,1118,6098,29786,9.009,3306.249306,79481.0
2020-10-27,Portland,97222,1957,3,2.0,400000,1578,6534,29786,9.009,3306.249306,79481.0
2020-10-27,Portland,97222,1952,3,3.0,594242,1850,10890,29786,9.009,3306.249306,79481.0
2020-10-25,Milwaukie,97222,1925,2,1.0,108200,828,10454,29786,9.009,3306.249306,79481.0
2020-10-25,Portland,97222,1940,3,1.5,321000,964,7500,29786,9.009,3306.249306,79481.0
2020-10-22,Milwaukie,97222,1918,4,2.0,690000,2592,21344,29786,9.009,3306.249306,79481.0
2020-10-21,Portland,97222,1979,3,3.0,575000,1956,19166,29786,9.009,3306.249306,79481.0
2020-10-21,Portland,97222,1920,2,1.0,295000,713,5662,29786,9.009,3306.249306,79481.0
2020-10-21,Portland,97222,1977,3,2.0,426000,1558,10890,29786,9.009,3306.249306,79481.0
2020-10-19,Portland,97222,1955,3,1.0,400000,1014,8276,29786,9.009,3306.249306,79481.0
2020-10-19,Portland,97222,1961,3,2.0,479900,2040,6098,29786,9.009,3306.249306,79481.0
2020-10-19,Portland,97222,1915,5,1.0,507500,2514,10000,29786,9.009,3306.249306,79481.0
2020-10-16,Portland,97222,1930,2,2.0,449900,1404,4864,29786,9.009,3306.249306,79481.0
2020-10-16,Milwaukie,97222,1928,4,4.0,408000,3274,6976,29786,9.009,3306.249306,79481.0
2020-10-16,Portland,97222,1994,3,2.0,405000,1550,6098,29786,9.009,3306.249306,79481.0
2020-10-16,Portland,97222,1930,2,2.0,449900,2054,4791,29786,9.009,3306.249306,79481.0
2020-10-15,Portland,97222,1949,2,1.0,315000,894,10890,29786,9.009,3306.249306,79481.0
2020-10-15,Portland,97222,1990,3,1.0,380000,1262,5000,29786,9.009,3306.249306,79481.0
2020-10-15,Portland,97222,1956,3,1.0,350000,1104,7405,29786,9.009,3306.249306,79481.0
2020-10-13,Portland,97222,1938,4,3.0,850000,4090,92347,29786,9.009,3306.249306,79481.0
2020-10-08,Milwaukie,97222,1930,3,2.0,430000,1418,9583,29786,9.009,3306.249306,79481.0
2020-10-08,Portland,97222,1957,3,1.0,340000,1021,8276,29786,9.009,3306.249306,79481.0
2020-10-08,Portland,97222,1994,3,3.5,375000,2600,9029,29786,9.009,3306.249306,79481.0
2020-10-08,Portland,97222,1925,2,1.0,380000,1326,4791,29786,9.009,3306.249306,79481.0
2020-10-08,Portland,97222,2020,5,3.0,553000,2248,5227,29786,9.009,3306.249306,79481.0
2020-10-08,Portland,97222,1972,3,1.0,348000,956,9147,29786,9.009,3306.249306,79481.0
2020-10-08,Milwaukie,97222,2020,5,3.0,559000,2629,5227,29786,9.009,3306.249306,79481.0
2020-10-07,Portland,97222,1961,3,1.0,270000,1008,4791,29786,9.009,3306.249306,79481.0
2020-10-07,Portland,97222,1977,3,2.0,400000,1156,8712,29786,9.009,3306.249306,79481.0
2020-10-07,Portland,97222,1915,3,1.0,400000,2634,13068,29786,9.009,3306.249306,79481.0
2020-10-02,Portland,97222,1965,4,2.0,401900,1694,8276,29786,9.009,3306.249306,79481.0
2020-10-02,Milwaukie,97222,2020,4,3.0,544900,2178,5662,29786,9.009,3306.249306,79481.0
2020-10-02,Milwaukie,97222,1950,3,2.0,471600,1948,10018,29786,9.009,3306.249306,79481.0
2020-10-02,Milwaukie,97222,1920,1,1.0,275000,1280,9583,29786,9.009,3306.249306,79481.0
2020-10-02,Portland,97222,1968,3,2.0,450000,1465,7405,29786,9.009,3306.249306,79481.0
2020-09-30,Portland,97222,2004,4,3.0,495000,2664,12196,29786,9.009,3306.249306,79481.0
2020-09-30,Portland,97222,1965,3,2.0,430000,1872,8276,29786,9.009,3306.249306,79481.0
2020-09-30,Portland,97222,1987,2,2.0,380000,1066,4791,29786,9.009,3306.249306,79481.0
2020-09-30,Portland,97222,1990,3,2.0,400000,1085,4791,29786,9.009,3306.249306,79481.0
2020-09-29,Portland,97222,1954,3,1.0,390000,1308,7405,29786,9.009,3306.249306,79481.0
2020-09-29,Portland,97222,1945,3,1.0,360000,1347,7405,29786,9.009,3306.249306,79481.0
2020-09-29,Milwaukie,97222,1963,5,3.0,379500,2408,6969,29786,9.009,3306.249306,79481.0
2020-09-29,Portland,97222,1955,4,2.0,350000,2100,6534,29786,9.009,3306.249306,79481.0
2020-09-29,Portland,97222,1968,2,1.0,310000,1143,5662,29786,9.009,3306.249306,79481.0
2020-09-27,Portland,97222,1989,3,2.0,441000,1996,8712,29786,9.009,3306.249306,79481.0
2020-09-24,Portland,97222,1942,3,1.0,325000,933,6534,29786,9.009,3306.249306,79481.0
2020-09-24,Portland,97222,1941,4,2.0,500000,2460,4791,29786,9.009,3306.249306,79481.0
2020-09-24,Milwaukie,97222,1956,3,2.0,487420,2500,8712,29786,9.009,3306.249306,79481.0
2020-09-24,Milwaukie,97222,1953,3,2.0,452000,1484,17859,29786,9.009,3306.249306,79481.0
2020-09-24,Portland,97222,1971,3,1.0,387500,1104,8712,29786,9.009,3306.249306,79481.0
2020-09-24,Portland,97222,1956,3,2.0,449000,1555,10018,29786,9.009,3306.249306,79481.0
2020-09-23,Portland,97222,1968,4,3.0,439000,2504,6969,29786,9.009,3306.249306,79481.0
2020-09-23,Portland,97222,1947,3,1.0,335500,1270,9147,29786,9.009,3306.249306,79481.0
2020-09-21,Portland,97222,1915,2,1.0,342500,733,7840,29786,9.009,3306.249306,79481.0
2020-09-21,Milwaukie,97222,1965,4,2.0,328000,2798,18320,29786,9.009,3306.249306,79481.0
2020-09-21,Milwaukie,97222,1979,4,3.0,525000,2366,10018,29786,9.009,3306.249306,79481.0
2020-09-18,Portland,97222,1978,5,3.0,540000,3254,10018,29786,9.009,3306.249306,79481.0
2020-09-16,Portland,97222,1983,3,3.0,435000,1638,9583,29786,9.009,3306.249306,79481.0
2020-09-15,Milwaukie,97222,1959,2,2.0,365625,1462,13503,29786,9.009,3306.249306,79481.0
2020-09-15,Milwaukie,97222,1940,3,2.0,450000,2901,13068,29786,9.009,3306.249306,79481.0
2020-09-13,Portland,97222,1976,3,2.0,405000,1455,5227,29786,9.009,3306.249306,79481.0
2020-09-13,Portland,97222,1914,2,1.0,300000,1001,6098,29786,9.009,3306.249306,79481.0
2020-09-13,Portland,97222,1949,4,1.0,425000,1510,10454,29786,9.009,3306.249306,79481.0
2020-09-10,Portland,97222,1944,3,1.0,100000,1243,4999,29786,9.009,3306.249306,79481.0
2020-09-10,Milwaukie,97222,1953,4,3.0,559800,3675,9147,29786,9.009,3306.249306,79481.0
2020-09-10,Milwaukie,97222,1989,3,3.0,430000,1836,5058,29786,9.009,3306.249306,79481.0
2020-09-09,Milwaukie,97222,2002,3,3.0,520000,1928,8712,29786,9.009,3306.249306,79481.0
2020-09-09,Portland,97222,1993,4,3.0,519800,2069,9583,29786,9.009,3306.249306,79481.0
2020-09-07,Portland,97222,1944,1,1.0,295000,660,5008,29786,9.009,3306.249306,79481.0
2020-09-07,Milwaukie,97222,1975,3,3.0,145708,1800,7022,29786,9.009,3306.249306,79481.0
2020-09-07,Portland,97222,1949,3,1.0,405000,1507,6534,29786,9.009,3306.249306,79481.0
2020-11-23,Milwaukie,97222,1956,3,2.0,440000,1644,10018,29786,9.009,3306.249306,79481.0
2020-11-23,Milwaukie,97222,1967,4,1.0,310000,1494,13939,29786,9.009,3306.249306,79481.0
2020-09-29,Milwaukie,97222,1983,4,2.0,408000,1435,5227,29786,9.009,3306.249306,79481.0
2020-09-27,Portland,97222,1980,3,1.0,315000,975,4791,29786,9.009,3306.249306,79481.0
2020-09-09,Portland,97222,1965,4,2.0,375000,2150,7840,29786,9.009,3306.249306,79481.0
2020-07-30,Milwaukie,97222,2007,3,2.5,40000,1552,2639,29786,9.009,3306.249306,79481.0
2021-06-23,Milwaukie,97222,2007,3,3.0,384000,1551,2613,29786,9.009,3306.249306,79481.0
2020-08-19,Portland,97222,1925,3,1.0,430000,2560,4791,29786,9.009,3306.249306,79481.0
2020-08-21,Portland,97222,1998,3,3.0,460000,1688,6098,29786,9.009,3306.249306,79481.0
2021-05-28,Portland,97222,1971,3,1.0,480000,996,7567,29786,9.009,3306.249306,79481.0
2020-08-04,Portland,97222,1925,3,1.0,366300,1552,13886,29786,9.009,3306.249306,79481.0
2021-05-28,Portland,97222,1971,3,1.0,480000,996,7405,29786,9.009,3306.249306,79481.0
2020-08-04,Portland,97222,1956,2,1.0,339000,864,5662,29786,9.009,3306.249306,79481.0
2020-08-10,Portland,97222,1913,4,2.0,399000,2068,18730,29786,9.009,3306.249306,79481.0
2020-08-05,Portland,97222,1932,4,2.0,645000,3265,30056,29786,9.009,3306.249306,79481.0
2020-08-24,Portland,97222,1949,2,1.0,385000,1356,13068,29786,9.009,3306.249306,79481.0
2020-08-27,Portland,97222,1973,3,1.0,385000,1041,16988,29786,9.009,3306.249306,79481.0
2020-08-11,Milwaukie,97222,2008,3,2.0,349000,1296,10018,29786,9.009,3306.249306,79481.0
2021-03-23,Portland,97216,1997,7,6.0,705000,2760,5250,8123,2.529,3211.941479,70982.0
2021-03-15,Portland,97216,1953,3,2.0,206272,1844,5662,8123,2.529,3211.941479,70982.0
2020-11-19,Portland,97216,1950,2,1.0,289637,840,6534,8123,2.529,3211.941479,70982.0
2020-11-18,Portland,97216,2010,3,2.5,300000,1380,2178,8123,2.529,3211.941479,70982.0
2020-11-12,Portland,97216,1923,2,1.0,113834,768,5000,8123,2.529,3211.941479,70982.0
2020-11-04,Portland,97216,1956,3,2.0,296900,1373,6969,8123,2.529,3211.941479,70982.0
2020-10-30,Portland,97216,2016,3,3.0,328000,1200,1306,8123,2.529,3211.941479,70982.0
2020-10-25,Portland,97216,1948,2,1.0,336000,1114,4356,8123,2.529,3211.941479,70982.0
2020-10-21,Portland,97216,1954,2,1.0,375000,758,4356,8123,2.529,3211.941479,70982.0
2020-09-10,Portland,97216,2006,3,3.0,353000,1400,2178,8123,2.529,3211.941479,70982.0
2020-09-10,Portland,97216,1951,3,2.0,305000,1200,3920,8123,2.529,3211.941479,70982.0
2020-09-04,Portland,97216,1953,2,1.0,290000,996,7405,8123,2.529,3211.941479,70982.0
2020-08-24,Portland,97216,1960,2,3.0,325000,1948,6969,8123,2.529,3211.941479,70982.0
2020-08-05,Portland,97216,1955,2,1.0,318000,960,4791,8123,2.529,3211.941479,70982.0
2020-08-05,Portland,97216,1954,2,1.0,262000,900,6534,8123,2.529,3211.941479,70982.0
2020-07-07,Portland,97216,1938,3,2.0,299000,1379,4791,8123,2.529,3211.941479,70982.0
2020-07-07,Portland,97216,1994,3,2.0,345000,1213,4791,8123,2.529,3211.941479,70982.0
2020-07-14,Portland,97216,1960,2,2.0,291000,840,4791,8123,2.529,3211.941479,70982.0
2020-07-19,Portland,97216,1922,3,1.0,358000,2414,9583,8123,2.529,3211.941479,70982.0
2020-07-24,Portland,97216,1995,3,2.0,331000,1116,6098,8123,2.529,3211.941479,70982.0
2020-07-24,Portland,97216,1947,2,1.0,372000,724,4791,8123,2.529,3211.941479,70982.0
2020-08-24,Portland,97216,1952,3,2.0,525000,1415,6578,8123,2.529,3211.941479,70982.0
2021-07-09,Portland,97216,1959,3,1.1,280000,1192,8712,8123,2.529,3211.941479,70982.0
2021-06-29,Portland,97216,2019,6,4.0,38000,2289,5000,8123,2.529,3211.941479,70982.0
2021-06-28,Portland,97216,1938,4,2.0,330000,1334,6534,8123,2.529,3211.941479,70982.0
2021-06-28,Portland,97216,1956,3,1.0,350000,1086,8276,8123,2.529,3211.941479,70982.0
2021-06-25,Portland,97216,1963,2,1.0,360000,1130,6098,8123,2.529,3211.941479,70982.0
2021-06-23,Portland,97216,1954,2,1.0,324600,685,4750,8123,2.529,3211.941479,70982.0
2021-06-17,Portland,97216,1997,3,3.0,375000,1375,4791,8123,2.529,3211.941479,70982.0
2021-06-14,Portland,97216,2003,3,2.0,335000,1556,2050,8123,2.529,3211.941479,70982.0
2021-06-06,Portland,97216,1949,3,1.0,340000,1005,6098,8123,2.529,3211.941479,70982.0
2021-06-01,Portland,97216,1944,2,1.0,240000,800,9583,8123,2.529,3211.941479,70982.0
2021-06-03,Portland,97216,1890,4,2.0,363400,2280,4791,8123,2.529,3211.941479,70982.0
2021-06-01,Portland,97216,1938,2,1.0,340000,927,3920,8123,2.529,3211.941479,70982.0
2021-05-23,Portland,97216,1952,3,2.0,260000,1242,6800,8123,2.529,3211.941479,70982.0
2021-05-21,Portland,97216,1951,3,1.0,375000,1254,7405,8123,2.529,3211.941479,70982.0
2021-05-13,Portland,97216,1951,2,2.0,375000,860,6098,8123,2.529,3211.941479,70982.0
2021-05-09,Portland,97216,1950,2,1.0,375000,768,4791,8123,2.529,3211.941479,70982.0
2021-04-15,Portland,97216,2001,3,2.0,360000,1180,2178,8123,2.529,3211.941479,70982.0
2021-03-31,Portland,97216,1954,2,1.0,90000,712,6098,8123,2.529,3211.941479,70982.0
2021-04-22,Portland,97216,1992,3,2.0,330000,1536,8847,8123,2.529,3211.941479,70982.0
2021-03-29,Portland,97216,1952,2,1.0,358750,1338,9315,8123,2.529,3211.941479,70982.0
2021-03-10,Portland,97216,1951,3,2.0,270000,1535,6534,8123,2.529,3211.941479,70982.0
2021-02-26,Portland,97216,1952,3,1.0,365000,988,6197,8123,2.529,3211.941479,70982.0
2021-03-29,Portland,97216,1970,3,1.0,360000,1044,4356,8123,2.529,3211.941479,70982.0
2021-03-31,Portland,97216,1958,4,2.0,345000,2276,7300,8123,2.529,3211.941479,70982.0
2021-04-08,Portland,97216,1943,2,1.0,369000,701,4791,8123,2.529,3211.941479,70982.0
2021-02-10,Portland,97216,1948,2,1.0,340000,700,7840,8123,2.529,3211.941479,70982.0
2021-02-04,Portland,97216,1926,4,2.0,105319,2115,5000,8123,2.529,3211.941479,70982.0
2021-02-04,Portland,97216,1945,3,2.0,370000,912,5227,8123,2.529,3211.941479,70982.0
2021-01-15,Portland,97216,2007,3,3.0,350000,1560,2178,8123,2.529,3211.941479,70982.0
2021-01-15,Portland,97216,1908,3,2.0,218000,2218,5662,8123,2.529,3211.941479,70982.0
2021-02-26,Portland,97216,1963,3,3.0,347250,1706,5227,8123,2.529,3211.941479,70982.0
2021-02-26,Portland,97216,1956,3,2.0,300000,2272,7154,8123,2.529,3211.941479,70982.0
2021-02-23,Portland,97216,1957,3,2.0,356000,1812,8500,8123,2.529,3211.941479,70982.0
2021-02-10,Portland,97216,1949,2,1.0,355000,786,6098,8123,2.529,3211.941479,70982.0
2021-02-07,Portland,97216,1948,2,1.0,280000,900,6100,8123,2.529,3211.941479,70982.0
2021-01-29,Portland,97216,2003,4,2.0,365000,1505,2613,8123,2.529,3211.941479,70982.0
2021-01-27,Portland,97216,2010,4,2.5,335000,1516,2205,8123,2.529,3211.941479,70982.0
2021-01-21,Portland,97216,1949,2,1.0,310000,786,6098,8123,2.529,3211.941479,70982.0
2021-01-10,Portland,97216,1953,3,1.0,375000,997,6098,8123,2.529,3211.941479,70982.0
2021-01-04,Portland,97216,1953,3,2.0,353500,1345,4791,8123,2.529,3211.941479,70982.0
2020-12-30,Portland,97216,1958,3,2.0,107500,2562,7810,8123,2.529,3211.941479,70982.0
2020-12-22,Portland,97216,2003,3,3.0,367000,1416,3049,8123,2.529,3211.941479,70982.0
2020-11-29,Portland,97216,2003,3,2.0,369000,1300,2613,8123,2.529,3211.941479,70982.0
2020-11-24,Portland,97216,1961,3,1.0,355000,905,4791,8123,2.529,3211.941479,70982.0
2020-11-18,Portland,97216,1950,3,1.0,375000,1000,9583,8123,2.529,3211.941479,70982.0
2020-11-18,Portland,97216,1957,3,2.0,350000,1679,4791,8123,2.529,3211.941479,70982.0
2020-11-10,Portland,97216,2003,3,3.0,365000,1415,3049,8123,2.529,3211.941479,70982.0
2020-11-05,Portland,97216,1954,3,1.0,360000,837,4791,8123,2.529,3211.941479,70982.0
2020-11-02,Portland,97216,1949,2,1.0,340000,924,4791,8123,2.529,3211.941479,70982.0
2020-10-27,Portland,97216,1947,2,1.0,321000,720,9147,8123,2.529,3211.941479,70982.0
2020-10-27,Portland,97216,1982,3,2.0,373000,1198,6969,8123,2.529,3211.941479,70982.0
2020-10-22,Portland,97216,1944,2,1.0,375000,784,4356,8123,2.529,3211.941479,70982.0
2020-10-19,Portland,97216,1951,2,1.0,330000,784,2613,8123,2.529,3211.941479,70982.0
2020-10-13,Portland,97216,1952,3,1.5,335000,1276,6144,8123,2.529,3211.941479,70982.0
2020-10-13,Portland,97216,1896,4,2.0,328500,1756,4791,8123,2.529,3211.941479,70982.0
2020-10-08,Portland,97216,1954,2,1.0,355000,842,4791,8123,2.529,3211.941479,70982.0
2020-10-08,Portland,97216,1943,2,1.0,345500,1263,5227,8123,2.529,3211.941479,70982.0
2020-09-29,Portland,97216,1943,2,1.0,375000,1102,4700,8123,2.529,3211.941479,70982.0
2020-09-29,Portland,97216,1972,3,1.0,350001,1080,6098,8123,2.529,3211.941479,70982.0
2020-09-29,Portland,97216,1956,3,2.0,326000,1448,6969,8123,2.529,3211.941479,70982.0
2020-09-24,Portland,97216,1947,2,1.0,235300,811,18730,8123,2.529,3211.941479,70982.0
2020-09-18,Portland,97216,2007,3,2.0,365000,1602,4356,8123,2.529,3211.941479,70982.0
2020-09-13,Portland,97216,2006,3,3.0,350000,1372,2613,8123,2.529,3211.941479,70982.0
2020-09-10,Portland,97216,2006,3,3.0,349000,1372,2613,8123,2.529,3211.941479,70982.0
2020-09-10,Portland,97216,1947,2,1.0,353000,736,3920,8123,2.529,3211.941479,70982.0
2020-09-02,Portland,97216,1954,3,1.0,365000,1001,4791,8123,2.529,3211.941479,70982.0
2020-09-01,Portland,97216,1925,5,1.0,330000,3360,7405,8123,2.529,3211.941479,70982.0
2020-08-30,Portland,97216,1957,6,2.0,299999,2316,7000,8123,2.529,3211.941479,70982.0
2020-08-30,Portland,97216,1954,2,2.0,324000,1936,4356,8123,2.529,3211.941479,70982.0
2020-08-21,Portland,97216,1956,2,1.0,366000,1064,7840,8123,2.529,3211.941479,70982.0
2020-08-19,Portland,97216,1964,3,2.0,302728,2685,6969,8123,2.529,3211.941479,70982.0
2020-08-13,Portland,97216,1944,2,1.0,341000,784,3049,8123,2.529,3211.941479,70982.0
2020-08-11,Portland,97216,1949,2,1.0,308000,786,6098,8123,2.529,3211.941479,70982.0
2020-08-05,Portland,97216,1951,2,1.0,347000,860,6098,8123,2.529,3211.941479,70982.0
2020-07-30,Portland,97216,1947,2,1.0,296000,850,4500,8123,2.529,3211.941479,70982.0
2020-07-30,Portland,97216,1944,2,1.0,372000,784,4356,8123,2.529,3211.941479,70982.0
2020-07-30,Portland,97216,1942,2,1.0,285000,816,4791,8123,2.529,3211.941479,70982.0
2020-07-14,Portland,97216,1960,3,2.0,490000,2104,7840,8123,2.529,3211.941479,70982.0
2020-07-13,Portland,97216,1956,4,3.0,508000,2492,10018,8123,2.529,3211.941479,70982.0
2021-07-15,Portland,97216,2012,3,3.0,510000,1657,2613,8123,2.529,3211.941479,70982.0
2021-07-15,Portland,97216,1950,5,3.0,500000,2085,4791,8123,2.529,3211.941479,70982.0
2021-07-15,Portland,97216,1957,3,2.0,520000,2668,11761,8123,2.529,3211.941479,70982.0
2021-07-07,Portland,97216,1947,3,2.0,549900,1470,9583,8123,2.529,3211.941479,70982.0
2021-07-07,Portland,97216,1959,4,3.0,530000,2386,6969,8123,2.529,3211.941479,70982.0
2021-07-06,Portland,97216,1957,4,2.0,530000,1916,6098,8123,2.529,3211.941479,70982.0
2021-07-01,Portland,97216,1952,3,1.0,490000,955,6098,8123,2.529,3211.941479,70982.0
2021-04-14,Portland,97216,1956,3,2.0,535555,1284,9583,8123,2.529,3211.941479,70982.0
2021-06-28,Portland,97216,1954,3,2.0,485000,2332,6534,8123,2.529,3211.941479,70982.0
2021-04-29,Portland,97216,1954,4,2.0,533000,2706,13939,8123,2.529,3211.941479,70982.0
2021-05-28,Portland,97216,1956,3,2.0,490000,1040,6969,8123,2.529,3211.941479,70982.0
2021-05-28,Portland,97216,1949,4,2.0,600000,2400,11325,8123,2.529,3211.941479,70982.0
2021-06-03,Portland,97216,1957,3,2.0,485000,1156,6969,8123,2.529,3211.941479,70982.0
2021-06-07,Portland,97216,1925,4,2.0,530000,2378,5662,8123,2.529,3211.941479,70982.0
2021-03-31,Portland,97216,1956,3,1.0,540000,1447,5227,8123,2.529,3211.941479,70982.0
2021-05-21,Portland,97216,1954,4,1.0,499000,1050,7405,8123,2.529,3211.941479,70982.0
2021-05-21,Portland,97216,1956,4,2.0,620000,2200,8276,8123,2.529,3211.941479,70982.0
2021-05-13,Portland,97216,1956,4,3.0,625000,2909,6969,8123,2.529,3211.941479,70982.0
2021-03-15,Portland,97216,1956,3,2.0,510000,2060,6534,8123,2.529,3211.941479,70982.0
2021-03-17,Portland,97216,1961,3,3.0,479000,1950,7405,8123,2.529,3211.941479,70982.0
2021-04-08,Portland,97216,1961,4,4.0,555000,3632,9583,8123,2.529,3211.941479,70982.0
2021-04-09,Portland,97216,1955,4,2.0,525000,1920,12196,8123,2.529,3211.941479,70982.0
2021-04-14,Portland,97216,1957,4,2.0,485000,2044,6969,8123,2.529,3211.941479,70982.0
2021-03-21,Portland,97216,1951,2,1.0,490000,1737,5662,8123,2.529,3211.941479,70982.0
2021-02-17,Portland,97216,2019,3,3.0,494000,1671,2613,8123,2.529,3211.941479,70982.0
2021-01-24,Portland,97216,1959,5,2.0,499000,2224,19166,8123,2.529,3211.941479,70982.0
2021-01-19,Portland,97216,1949,3,2.0,510000,1830,4791,8123,2.529,3211.941479,70982.0
2020-11-19,Portland,97216,1926,3,1.0,500000,1962,4356,8123,2.529,3211.941479,70982.0
2021-03-04,Portland,97216,1926,4,4.0,555000,3071,16117,8123,2.529,3211.941479,70982.0
2021-03-04,Portland,97216,1957,4,3.0,650000,2144,8712,8123,2.529,3211.941479,70982.0
2020-10-30,Portland,97216,1942,4,3.0,590000,3283,23522,8123,2.529,3211.941479,70982.0
2021-02-26,Portland,97216,1957,5,3.0,650000,3600,9150,8123,2.529,3211.941479,70982.0
2021-01-15,Portland,97216,2018,3,3.0,550000,2292,3049,8123,2.529,3211.941479,70982.0
2021-01-15,Portland,97216,1956,5,2.0,490000,2552,6969,8123,2.529,3211.941479,70982.0
2020-12-22,Portland,97216,1954,3,3.0,520000,2419,6100,8123,2.529,3211.941479,70982.0
2020-12-18,Portland,97216,2015,4,3.0,565000,3061,8712,8123,2.529,3211.941479,70982.0
2020-12-16,Portland,97216,1988,5,3.0,510000,1997,9147,8123,2.529,3211.941479,70982.0
2020-08-30,Portland,97216,1957,3,2.0,480000,2786,10018,8123,2.529,3211.941479,70982.0
2020-08-18,Portland,97216,1952,3,2.0,485000,2161,5662,8123,2.529,3211.941479,70982.0
2021-01-27,Happy Valley,97086,1977,6,7.0,1065000,8095,34848,16335,9.971,1638.250928,119895.0
2020-08-11,Happy Valley,97086,2004,4,4.0,725000,3855,12196,16335,9.971,1638.250928,119895.0
2020-09-04,Happy Valley,97086,1968,3,3.0,369500,1938,10454,16335,9.971,1638.250928,119895.0
2020-07-22,Happy Valley,97086,1976,4,3.0,485000,3469,10454,16335,9.971,1638.250928,119895.0
2021-05-07,Happy Valley,97086,1968,4,3.0,550000,2720,10018,16335,9.971,1638.250928,119895.0
