,Sale Date,Home Type,City,Zip Code,Year Built,Bed,Bath,Sale Price,Property Tax Rate,Square Feet,Lot Size
24999,2020-10-27,Single Family,Beaverton,97008,1979,3,3.0,493800,1.13,1808,7840
25002,2020-10-27,Single Family,Beaverton,97008,1990,4,3.0,671000,1.13,3570,8712
25004,2020-10-30,Single Family,Beaverton,97007,1997,4,3.0,525000,1.13,2325,6098
25006,2020-10-30,Single Family,Beaverton,97008,1962,3,2.0,459900,1.13,2184,8712
25007,2020-10-30,Single Family,Beaverton,97008,1977,3,2.0,473500,1.13,1477,6969
25008,2020-10-30,Single Family,Beaverton,97008,1976,3,3.0,365000,1.13,3452,9024
25013,2020-10-30,Single Family,Beaverton,97007,1996,4,3.0,530000,1.13,1968,7405
25014,2020-10-30,Single Family,Beaverton,97007,1990,4,3.0,574900,1.13,2921,7840
25015,2020-11-02,Single Family,Beaverton,97005,1968,5,3.0,775000,1.13,3200,12196
25016,2020-11-05,Single Family,Beaverton,97008,1958,4,2.0,520000,1.13,1578,9147
25017,2020-11-04,Single Family,Beaverton,97008,1990,3,2.0,475000,1.13,1860,7405
25018,2020-11-05,Single Family,Beaverton,97007,1988,4,3.0,525000,1.13,1857,8276
25019,2020-11-05,Single Family,Beaverton,97008,1963,4,2.0,470000,1.13,1966,6969
25020,2020-11-05,Single Family,Beaverton,97008,1969,2,2.0,250000,1.13,1112,2178
25021,2020-11-09,Single Family,Beaverton,97008,1960,3,1.0,388500,1.13,960,9147
25024,2020-11-02,Single Family,Beaverton,97008,1960,3,1.0,407000,1.13,1008,9583
25026,2020-11-04,Single Family,Beaverton,97008,1977,4,3.0,469900,1.13,2005,9147
25027,2020-11-10,Single Family,Beaverton,97005,1965,3,3.0,552000,1.13,1793,9583
25029,2020-11-12,Single Family,Beaverton,97007,1991,4,3.0,520000,1.13,2357,6970
25030,2020-11-12,Single Family,Beaverton,97008,2005,4,3.0,465000,1.13,2209,3920
25031,2020-11-12,Single Family,Beaverton,97007,1982,2,2.0,383000,1.13,1252,5227
25032,2020-11-12,Single Family,Beaverton,97008,1978,3,2.0,501000,1.13,1545,10454
25034,2020-11-13,Single Family,Beaverton,97008,1961,5,4.0,665500,1.13,2724,30491
25035,2020-11-10,Single Family,Beaverton,97008,1977,3,2.0,462000,1.13,1476,9583
25036,2020-11-12,Single Family,Beaverton,97008,2005,5,5.0,831000,1.13,4155,8712
25037,2020-11-13,Single Family,Beaverton,97008,1978,4,3.0,475000,1.13,1875,8712
25038,2020-11-13,Single Family,Beaverton,97008,1989,3,3.0,603000,1.13,2216,11761
25039,2020-11-15,Single Family,Beaverton,97007,1989,3,2.0,739000,1.13,2686,31798
25040,2020-11-15,Single Family,Beaverton,97008,2014,4,3.0,515000,1.13,1968,3049
25041,2020-11-15,Single Family,Beaverton,97008,1971,5,3.0,620000,1.13,3066,9147
25042,2020-11-16,Single Family,Beaverton,97008,1969,4,3.0,530000,1.13,1886,13939
25043,2020-11-16,Single Family,Beaverton,97008,1990,4,3.0,533780,1.13,2292,7405
25044,2020-11-15,Single Family,Beaverton,97008,1975,3,2.0,425000,1.13,1475,8276
25045,2020-11-15,Single Family,Beaverton,97008,1977,3,2.0,434250,1.13,1376,6969
25047,2020-11-18,Single Family,Beaverton,97008,1968,4,3.0,575000,1.13,2639,10018
25048,2020-11-24,Single Family,Beaverton,97007,2002,4,3.0,565000,1.13,2226,6969
25049,2020-11-19,Single Family,Beaverton,97008,1954,2,1.0,324900,1.13,748,10454
25050,2020-11-19,Single Family,Beaverton,97007,1976,3,2.0,516800,1.13,1690,7840
25052,2020-11-24,Single Family,Portland,97223,1976,3,2.0,425000,1.13,1040,9147
25053,2020-11-24,Single Family,Beaverton,97008,1959,4,2.0,499000,1.13,1705,9583
25054,2020-11-24,Single Family,Beaverton,97008,1978,3,2.0,165500,1.13,1256,8712
25055,2020-11-24,Single Family,Beaverton,97008,1969,4,3.0,445000,1.13,2074,6969
25057,2020-11-29,Single Family,Beaverton,97007,1980,4,3.0,505000,1.13,2325,8712
25058,2020-11-16,Single Family,Beaverton,97008,1978,3,2.0,294500,1.13,1174,3920
25059,2020-11-29,Single Family,Beaverton,97008,1976,3,2.0,479415,1.13,1700,10890
25061,2020-11-24,Single Family,Beaverton,97008,1981,3,2.0,428000,1.13,1140,6969
25062,2020-11-30,Single Family,Portland,97223,1955,3,2.0,563000,1.13,1393,14810
25064,2020-11-30,Single Family,Beaverton,97008,1992,3,3.0,475000,1.13,1472,3920
25066,2020-12-04,Single Family,Beaverton,97007,1988,4,3.0,652500,1.13,2973,13939
25067,2020-12-04,Single Family,Beaverton,97007,2005,4,3.0,452500,1.13,1803,2613
25068,2020-11-30,Single Family,Beaverton,97008,1971,3,2.0,540000,1.13,1568,9583
25070,2020-12-02,Single Family,Beaverton,97007,2002,4,3.0,550000,1.13,2272,5662
25072,2020-12-07,Single Family,Beaverton,97008,1971,3,1.0,425000,1.13,1260,8712
25076,2020-12-08,Single Family,Beaverton,97008,1955,3,2.0,523000,1.13,1499,13503
25077,2020-12-07,Single Family,Beaverton,97008,1980,3,2.0,475000,1.13,1354,9583
25078,2020-12-08,Single Family,Beaverton,97008,1984,2,3.0,495000,1.13,1529,3049
25079,2020-12-10,Single Family,Beaverton,97008,1981,4,3.0,446000,1.13,1564,8276
25080,2020-12-10,Single Family,Beaverton,97007,1983,3,2.0,471000,1.13,1529,8712
25081,2020-12-10,Single Family,Beaverton,97008,1975,4,3.0,550000,1.13,2206,10018
25082,2020-12-08,Single Family,Beaverton,97008,1986,4,3.0,630000,1.13,2470,9583
25085,2020-12-10,Single Family,Beaverton,97008,1978,3,2.0,490000,1.13,1612,11325
25086,2020-12-10,Single Family,Beaverton,97008,1977,3,3.0,188226,1.13,1456,2041
25087,2020-12-10,Single Family,Beaverton,97008,1961,3,2.0,430500,1.13,1351,8276
25088,2020-12-10,Single Family,Beaverton,97008,1969,4,3.0,613000,1.13,3052,9147
25089,2020-12-10,Single Family,Beaverton,97007,2018,4,3.0,630000,1.13,2776,5227
25090,2020-12-13,Single Family,Beaverton,97008,1978,4,3.0,515000,1.13,2290,7405
25091,2020-12-13,Single Family,Beaverton,97007,1997,4,3.0,475000,1.13,1876,5227
25092,2020-12-10,Single Family,Beaverton,97008,1990,4,3.0,578335,1.13,2260,7405
25093,2020-12-14,Single Family,Beaverton,97008,1978,4,2.0,535000,1.13,2470,8276
25094,2020-12-13,Single Family,Beaverton,97007,1981,2,2.0,375000,1.13,1124,6098
25095,2020-12-14,Single Family,Beaverton,97008,1978,3,2.0,530000,1.13,1500,7405
25096,2020-12-16,Single Family,Beaverton,97008,1985,4,3.0,565000,1.13,2300,7840
25098,2020-12-18,Single Family,Beaverton,97007,1979,3,2.0,430000,1.13,1860,7841
25099,2020-12-21,Single Family,Beaverton,97008,1925,5,3.0,472500,1.13,3346,12632
25101,2020-12-21,Single Family,Beaverton,97008,1966,3,2.0,451000,1.13,1524,14810
25102,2020-12-27,Single Family,Beaverton,97008,1979,5,4.0,570000,1.13,3250,7405
25104,2020-12-27,Single Family,Beaverton,97008,1975,3,2.0,460000,1.13,1760,15245
25105,2020-12-27,Single Family,Beaverton,97008,1978,4,3.0,530000,1.13,2370,6969
25106,2020-12-24,Single Family,Portland,97223,1952,3,3.0,570000,1.13,2107,12196
25108,2020-12-30,Single Family,Beaverton,97007,2001,4,3.0,480000,1.13,1815,4791
25109,2020-12-29,Single Family,Beaverton,97008,1989,4,3.0,585000,1.13,2516,9147
25110,2020-12-30,Single Family,Beaverton,97008,1978,4,3.0,450000,1.13,2424,7405
25111,2020-12-30,Single Family,Beaverton,97008,1978,3,2.0,405000,1.13,1844,15245
25112,2020-12-30,Single Family,Beaverton,97008,1966,3,2.0,405000,1.13,1824,7405
25113,2020-12-30,Single Family,Beaverton,97008,1991,5,4.0,883000,1.13,4840,12196
25114,2020-12-30,Single Family,Beaverton,97007,1991,4,3.0,492500,1.13,2017,6534
25115,2021-01-04,Single Family,Beaverton,97008,2015,4,3.0,520000,1.13,2229,3049
25116,2021-01-04,Single Family,Beaverton,97008,1990,3,3.0,495000,1.13,2059,3484
25118,2021-01-05,Single Family,Beaverton,97008,1978,3,2.0,515000,1.13,1441,9147
25119,2021-01-07,Single Family,Beaverton,97008,1985,3,3.0,501000,1.13,1826,5227
25120,2021-01-05,Single Family,Beaverton,97007,2005,3,3.0,447000,1.13,1803,2613
25123,2021-01-07,Single Family,Beaverton,97008,1965,3,2.0,418000,1.13,1143,6969
25124,2021-01-12,Single Family,Beaverton,97008,1985,5,2.0,475100,1.13,1814,6534
25125,2021-01-13,Single Family,Beaverton,97008,1993,4,2.0,545000,1.13,2733,8276
25126,2021-01-13,Single Family,Beaverton,97008,1979,4,3.0,582000,1.13,2852,13068
25128,2021-01-13,Single Family,Beaverton,97008,1962,3,2.0,450000,1.13,1495,7405
25129,2021-01-15,Single Family,Beaverton,97008,1976,4,2.0,535000,1.13,1486,8276
25131,2021-01-21,Single Family,Portland,97223,1956,3,2.0,550000,1.13,1674,10890
25133,2021-01-19,Single Family,Beaverton,97008,1971,3,2.0,485000,1.13,1242,11325
25135,2021-01-24,Single Family,Beaverton,97007,1981,3,2.0,185000,1.13,2880,10019
25136,2021-01-27,Single Family,Beaverton,97008,1969,3,3.0,505000,1.13,2139,10454
25138,2021-01-27,Single Family,Beaverton,97007,2007,3,3.0,420000,1.13,1852,1306
25139,2021-01-29,Single Family,Beaverton,97007,2001,4,3.0,457500,1.13,1775,3049
25141,2021-01-29,Single Family,Beaverton,97008,1978,3,2.0,310000,1.13,1930,10890
25145,2021-02-02,Single Family,Beaverton,97008,1970,4,2.0,505000,1.13,1920,7405
25146,2021-02-02,Single Family,Beaverton,97007,1988,3,3.0,509400,1.13,3311,6969
25147,2021-02-04,Single Family,Beaverton,97008,1960,4,4.0,665000,1.13,2789,29185
25148,2021-02-02,Single Family,Beaverton,97008,2006,3,2.5,350000,1.13,1675,3049
25149,2021-02-10,Single Family,Portland,97223,2007,4,4.0,815000,1.13,3326,4356
25150,2021-02-09,Single Family,Beaverton,97008,1976,4,3.0,560000,1.13,3268,6969
25151,2021-02-07,Single Family,Beaverton,97008,1978,4,2.0,15000,1.13,1704,10018
25152,2021-02-09,Single Family,Beaverton,97007,1988,3,2.0,410000,1.13,1096,4791
25153,2021-02-10,Single Family,Beaverton,97007,1992,4,3.0,576000,1.13,2306,6098
25154,2021-02-10,Single Family,Beaverton,97007,1976,3,2.0,525000,1.13,1837,7405
25155,2021-02-10,Single Family,Beaverton,97007,1996,4,3.0,580000,1.13,2348,4791
25156,2021-02-12,Single Family,Beaverton,97007,2006,3,3.0,417500,1.13,1772,1742
25157,2021-02-10,Single Family,Beaverton,97007,2004,3,3.0,495000,1.13,1458,4791
25158,2021-02-12,Single Family,Beaverton,97008,1958,4,2.0,480000,1.13,1524,8276
25159,2021-02-12,Single Family,Beaverton,97007,1992,4,3.0,661000,1.13,2454,13503
25160,2021-02-18,Single Family,Beaverton,97008,1976,3,2.0,485100,1.13,1629,7405
25161,2021-02-15,Single Family,Portland,97223,1925,3,3.0,800000,1.13,2932,69260
25162,2021-02-21,Single Family,Beaverton,97008,1981,4,2.0,291000,1.13,1656,16851
25163,2021-02-18,Single Family,Beaverton,97007,1888,4,2.0,425000,1.13,1720,9147
25164,2021-02-21,Single Family,Beaverton,97008,1963,4,2.0,565000,1.13,2046,8276
25165,2021-02-18,Single Family,Beaverton,97008,1968,3,2.0,537000,1.13,1511,7405
25166,2021-02-23,Single Family,Portland,97224,2009,4,4.0,1246000,1.13,4333,12196
25168,2021-02-26,Single Family,Beaverton,97008,1969,4,3.0,550000,1.13,2050,8523
25170,2021-02-24,Single Family,Beaverton,97007,1990,4,3.0,650000,1.13,2715,6969
25171,2021-02-26,Single Family,Beaverton,97008,1981,3,2.0,368000,1.13,1248,10139
25174,2021-03-04,Single Family,Beaverton,97008,2015,4,3.0,560000,1.13,2229,3484
25175,2021-02-26,Single Family,Beaverton,97008,1965,5,2.0,485000,1.13,1734,6969
25176,2021-03-04,Single Family,Beaverton,97008,1997,4,3.0,568500,1.13,2000,5662
25177,2021-03-04,Single Family,Beaverton,97007,1994,3,3.0,556000,1.13,1915,6534
25181,2021-03-04,Single Family,Beaverton,97008,1968,5,3.0,650000,1.13,4255,16117
25182,2021-03-09,Single Family,Beaverton,97007,2005,5,3.0,616500,1.13,3230,4791
25185,2021-03-09,Single Family,Beaverton,97008,1960,3,2.0,651000,1.13,2562,7840
25189,2021-03-09,Single Family,Beaverton,97007,2007,3,3.0,450000,1.13,1882,2613
25190,2021-03-12,Single Family,Beaverton,97008,1950,2,1.0,334900,1.13,1190,14810
25193,2021-03-12,Single Family,Beaverton,97008,1978,4,3.0,600000,1.13,2015,10018
25194,2021-03-12,Single Family,Beaverton,97008,1978,3,3.0,586000,1.13,1684,8712
25196,2021-03-15,Single Family,Beaverton,97007,2006,4,3.0,492500,1.13,2395,2613
25197,2021-03-17,Single Family,Beaverton,97008,1980,3,2.0,540000,1.13,1764,7300
25199,2021-03-18,Single Family,Beaverton,97008,1977,3,2.0,525000,1.13,1500,8712
25200,2021-03-17,Single Family,Beaverton,97008,1955,3,2.0,470000,1.13,1357,10454
25201,2021-03-18,Single Family,Beaverton,97008,1978,3,2.0,468000,1.13,1602,10018
25202,2021-03-18,Single Family,Beaverton,97007,2001,3,3.0,510000,1.13,2210,3049
25204,2021-03-18,Single Family,Beaverton,97007,1980,3,3.0,577000,1.13,2202,6969
25206,2021-03-23,Single Family,Beaverton,97008,1965,3,2.0,509000,1.13,1200,9147
25208,2021-03-24,Single Family,Beaverton,97007,1977,3,2.0,500000,1.13,1308,10890
25209,2021-03-24,Single Family,Beaverton,97007,1985,3,3.0,460000,1.13,1847,10019
25210,2021-03-24,Single Family,Beaverton,97008,1969,4,3.0,572000,1.13,2142,8276
25212,2021-03-26,Single Family,Beaverton,97007,1988,4,3.0,651000,1.13,2387,6098
25215,2021-03-29,Single Family,Beaverton,97008,1969,4,3.0,550000,1.13,2159,8276
25217,2021-03-31,Single Family,Beaverton,97007,1979,4,3.0,623000,1.13,2214,7405
25218,2021-03-29,Single Family,Beaverton,97008,2015,4,3.0,599000,1.13,3073,3049
25219,2021-03-29,Single Family,Beaverton,97007,1990,4,3.0,612000,1.13,2257,10890
25220,2021-03-31,Single Family,Beaverton,97007,2011,2,3.0,390000,1.13,1563,1306
25222,2021-03-31,Single Family,Beaverton,97007,1990,4,3.0,738150,1.13,2512,11761
25225,2021-04-01,Single Family,Beaverton,97008,1993,3,3.0,751000,1.13,2655,8712
25226,2021-04-01,Single Family,Portland,97223,2007,4,4.0,838100,1.13,3375,3920
25227,2021-04-01,Single Family,Beaverton,97008,1964,4,2.0,475100,1.13,1320,7405
25228,2021-04-01,Single Family,Beaverton,97007,2000,3,3.0,540000,1.13,2376,12632
25231,2021-04-01,Single Family,Beaverton,97008,1981,3,2.0,490500,1.13,1571,7840
25232,2021-04-06,Single Family,Beaverton,97008,1958,3,2.0,483000,1.13,1255,6969
25234,2021-04-06,Single Family,Beaverton,97008,1976,4,2.0,522000,1.13,1628,6969
25235,2020-12-14,Single Family,Beaverton,97003,1976,4,2.0,475000,1.13,1941,7840
25237,2020-10-21,Single Family,Aloha,97078,1973,3,2.0,425000,1.13,1473,8712
25238,2020-10-19,Single Family,Aloha,97078,1996,3,3.0,420000,1.13,1514,3920
25239,2020-10-16,Single Family,Beaverton,97078,2020,4,3.0,481123,1.13,2169,2613
25241,2020-10-15,Single Family,Aloha,97078,1915,5,2.0,390000,1.13,1928,10890
25242,2020-10-13,Single Family,Beaverton,97007,2010,4,3.0,504500,1.13,2161,4356
25243,2020-10-08,Single Family,Aloha,97078,1969,3,2.0,392000,1.13,1706,8712
25244,2020-10-07,Single Family,Beaverton,97003,1972,4,2.0,375000,1.13,1100,10890
25245,2020-10-05,Single Family,Beaverton,97078,2012,5,3.0,455000,1.13,2237,3049
25247,2020-08-19,Single Family,Beaverton,97005,1952,3,3.0,480000,1.13,2034,7840
25248,2020-12-08,Single Family,Beaverton,97005,1952,2,1.0,300000,1.13,743,4356
25250,2020-07-22,Single Family,Beaverton,97005,1962,4,2.0,469000,1.13,1681,6969
25251,2021-02-04,Single Family,Beaverton,97006,1961,3,2.0,475000,1.13,1215,7405
25252,2020-07-22,Single Family,Portland,97225,1920,3,2.0,539900,1.13,2854,8712
25253,2021-02-04,Single Family,Portland,97225,1940,3,3.0,590000,1.13,2956,16988
25254,2021-01-29,Single Family,Beaverton,97005,1971,3,2.0,305000,1.13,1387,7841
25255,2021-01-04,Single Family,Beaverton,97005,2015,3,3.0,429000,1.13,1463,1306
25257,2020-12-02,Single Family,Beaverton,97005,1947,2,1.0,375000,1.13,1174,7840
25259,2020-10-30,Single Family,Portland,97006,1951,3,1.0,305000,1.13,1056,6098
25260,2020-07-27,Single Family,Beaverton,97007,1971,3,2.0,450000,1.13,2177,8276
25261,2020-07-19,Single Family,Beaverton,97007,1974,3,3.0,470000,1.13,2145,8276
25262,2020-07-24,Single Family,Sherwood,97140,1994,4,3.0,520000,1.13,2052,337590
25265,2021-04-20,Single Family,Beaverton,97007,1981,4,2.0,446500,1.13,1192,7405
25266,2021-04-06,Single Family,Beaverton,97007,1994,3,3.0,517500,1.13,2130,8712
25267,2021-01-15,Single Family,Beaverton,97007,1990,4,3.0,650000,1.13,2721,8276
25268,2021-01-13,Single Family,Beaverton,97007,1991,4,3.0,565000,1.13,3070,7405
25269,2020-12-29,Single Family,Beaverton,97008,1964,3,2.0,452500,1.13,1530,6969
25270,2020-11-24,Single Family,Beaverton,97008,1973,3,3.0,682500,1.13,2288,10018
25271,2020-10-16,Single Family,Beaverton,97007,1991,3,3.0,555000,1.13,2117,6534
25272,2020-10-16,Single Family,Beaverton,97008,1976,4,3.0,565000,1.13,2250,7840
25273,2020-10-16,Single Family,Beaverton,97007,1999,3,3.0,524900,1.13,2192,4791
25274,2020-10-15,Single Family,Beaverton,97008,1992,4,3.0,587000,1.13,2300,10454
25275,2020-10-13,Single Family,Beaverton,97008,2014,4,3.0,545000,1.13,3117,3049
25276,2020-10-13,Single Family,Beaverton,97008,1988,5,3.0,590000,1.13,2680,8276
25278,2020-10-08,Single Family,Beaverton,97007,1989,5,4.0,641700,1.13,3512,8276
25279,2020-10-08,Single Family,Beaverton,97008,1979,3,3.0,456900,1.13,1757,7840
25280,2020-10-08,Single Family,Beaverton,97008,1979,3,2.0,450000,1.13,1796,8712
25281,2020-10-08,Single Family,Beaverton,97008,1972,5,3.0,470000,1.13,2136,13503
25282,2020-10-07,Single Family,Beaverton,97007,1975,3,2.0,525000,1.13,1780,12196
25284,2020-10-07,Single Family,Beaverton,97008,1982,3,2.0,490000,1.13,1408,7405
25285,2020-10-05,Single Family,Beaverton,97007,1982,4,3.0,460000,1.13,1597,7405
25286,2020-10-05,Single Family,Beaverton,97008,2005,4,4.0,655000,1.13,3218,8276
25287,2020-10-02,Single Family,Beaverton,97008,1969,4,3.0,505000,1.13,1992,8712
25288,2020-10-02,Single Family,Beaverton,97008,1967,3,2.0,397000,1.13,1501,6969
25290,2020-10-02,Single Family,Beaverton,97008,1975,3,2.0,465000,1.13,1479,8276
25291,2020-10-02,Single Family,Beaverton,97008,1962,4,2.0,465000,1.13,2016,6969
25292,2020-10-02,Single Family,Beaverton,97008,1975,4,3.0,465000,1.13,1996,6969
25293,2020-09-30,Single Family,Beaverton,97008,1977,3,2.0,510000,1.13,1585,10890
25294,2020-09-30,Single Family,Beaverton,97008,1969,3,3.0,269000,1.13,1446,1742
25295,2020-09-29,Single Family,Beaverton,97007,1992,4,4.0,630000,1.13,2726,8712
25296,2020-09-29,Single Family,Beaverton,97008,1978,3,2.0,375000,1.13,1610,9148
25297,2020-09-29,Single Family,Beaverton,97008,1981,3,2.0,431000,1.13,1535,8276
25298,2020-09-29,Single Family,Beaverton,97008,1966,3,2.0,420000,1.13,1152,6969
25299,2020-09-29,Single Family,Beaverton,97007,1989,4,3.0,530000,1.13,2408,6098
25300,2020-09-29,Single Family,Beaverton,97003,2007,3,2.0,365750,1.13,1300,2178
25301,2020-09-29,Single Family,Beaverton,97007,1976,3,3.0,487000,1.13,2157,8276
25302,2020-09-24,Single Family,Beaverton,97003,1950,3,1.0,340000,1.13,912,6969
25303,2020-09-29,Single Family,Beaverton,97008,1965,3,1.0,375000,1.13,1143,6969
25305,2020-09-27,Single Family,Beaverton,97008,1976,3,3.0,440000,1.13,1579,8276
25306,2020-09-27,Single Family,Beaverton,97008,1992,3,3.0,455000,1.13,1623,5662
25307,2020-09-15,Single Family,Beaverton,97003,1972,3,2.0,382000,1.13,1149,8276
25309,2020-09-13,Single Family,Aloha,97003,1971,4,3.0,312500,1.13,1990,5227
25310,2020-09-27,Single Family,Beaverton,97008,1969,4,3.0,527500,1.13,2534,10890
25311,2020-09-24,Single Family,Beaverton,97008,1979,4,3.0,345000,1.13,2132,7841
25312,2020-09-24,Single Family,Beaverton,97007,1974,3,2.0,535000,1.13,1722,9147
25313,2020-09-10,Single Family,Beaverton,97003,1946,3,2.0,407000,1.13,1524,6969
25314,2020-09-24,Single Family,Beaverton,97008,1977,3,2.0,450000,1.13,1378,8276
25315,2020-09-24,Single Family,Beaverton,97008,1979,4,3.0,510000,1.13,2108,7840
25317,2020-09-04,Single Family,Beaverton,97003,2000,3,3.0,325000,1.13,1380,2178
25318,2020-09-24,Single Family,Beaverton,97008,1973,4,3.0,585000,1.13,2774,11761
25319,2020-09-02,Single Family,Beaverton,97003,2008,5,3.0,570000,1.13,2991,6534
25320,2020-09-21,Single Family,Beaverton,97008,1958,3,1.0,411000,1.13,1008,7405
25321,2020-08-30,Single Family,Aloha,97003,1973,3,2.0,195000,1.13,1261,9583
25322,2020-09-21,Single Family,Beaverton,97008,1992,3,2.0,489000,1.13,1615,10890
25323,2020-08-27,Single Family,Beaverton,97003,1961,3,2.0,376000,1.13,1225,6534
25324,2020-09-21,Single Family,Beaverton,97008,1982,3,2.0,460000,1.13,1404,6969
25325,2020-09-21,Single Family,Beaverton,97007,2001,4,3.0,415000,1.13,1574,3049
25327,2020-09-18,Single Family,Beaverton,97008,1977,3,2.0,405000,1.13,1497,8276
25328,2020-08-21,Single Family,Beaverton,97003,1987,3,2.0,455000,1.13,1602,8712
25329,2020-09-18,Single Family,Beaverton,97008,1956,3,2.0,393000,1.13,1236,13939
25331,2020-09-18,Single Family,Beaverton,97007,1994,3,3.0,629000,1.13,2939,6969
25332,2020-09-16,Single Family,Beaverton,97008,1986,3,2.0,373100,1.13,1527,7405
25333,2020-09-16,Single Family,Beaverton,97008,1985,4,3.0,506900,1.13,2472,7405
25335,2020-09-15,Single Family,Beaverton,97008,1970,3,2.0,450000,1.13,1603,7841
25337,2020-09-15,Single Family,Beaverton,97008,1986,4,3.0,655000,1.13,2732,25700
25339,2020-09-15,Single Family,Beaverton,97008,1995,4,3.0,525000,1.13,2055,6969
25342,2020-09-15,Single Family,Beaverton,97007,1996,4,3.0,560000,1.13,2379,7405
25343,2020-07-19,Single Family,Beaverton,97003,2007,3,3.0,360000,1.13,1710,2613
25344,2020-09-10,Single Family,Beaverton,97008,1972,2,2.0,393500,1.13,1259,4356
25345,2020-07-19,Single Family,Beaverton,97003,2005,3,3.0,340000,1.13,1545,2178
25347,2020-09-10,Single Family,Beaverton,97007,1989,4,3.0,590000,1.13,2655,10018
25348,2020-09-10,Single Family,Beaverton,97007,1994,5,4.0,690000,1.13,3689,10018
25350,2021-05-12,Single Family,Beaverton,97003,2021,4,4.0,500000,1.13,2483,2400
25351,2020-09-09,Single Family,Beaverton,97008,1985,4,3.0,490000,1.13,1746,8712
25353,2020-09-09,Single Family,Beaverton,97008,1976,3,2.0,450000,1.13,1578,7840
25354,2021-04-29,Single Family,Aloha,97003,1950,2,2.0,450000,1.13,2084,14374
25355,2020-09-04,Single Family,Beaverton,97007,1997,4,3.0,501000,1.13,1950,6098
