Sale Date,City,Zip Code,Year Built,Bed,Bath,Sale Price,Square Feet,Lot Size,$/SF,Zip Population,Zip SqMi,Zip Pop Density,Zip Mean HHI
2020-11-04,Portland,97222,1977,6,4,550000,3161,13503,174,29786,9.009,3306.249306,79481
2020-11-07,Portland,97222,1964,3,1,340000,864,6969,393.52,29786,9.009,3306.249306,79481
2020-11-10,Milwaukie,97222,1953,3,1,337000,952,4791,353.99,29786,9.009,3306.249306,79481
2020-11-12,Portland,97222,2020,4,3,638655,2737,7840,233.34,29786,9.009,3306.249306,79481
2020-11-13,Milwaukie,97222,1993,3,2,359900,1116,5662,322.49,29786,9.009,3306.249306,79481
2020-11-13,Milwaukie,97222,1952,3,2,355800,1723,10890,206.5,29786,9.009,3306.249306,79481
2020-11-13,Milwaukie,97222,1951,2,2,496000,1581,15245,313.73,29786,9.009,3306.249306,79481
2020-11-15,Portland,97222,1978,3,3,450000,1889,9583,238.22,29786,9.009,3306.249306,79481
2020-11-15,Portland,97222,1969,3,2,355000,1066,6098,333.02,29786,9.009,3306.249306,79481
2020-11-15,Milwaukie,97222,1990,3,3,450000,1596,9583,281.95,29786,9.009,3306.249306,79481
2020-11-18,Portland,97222,1957,4,3,429275,2512,7840,170.89,29786,9.009,3306.249306,79481
2020-11-18,Portland,97222,1975,4,3,560000,2116,8276,264.65,29786,9.009,3306.249306,79481
2020-11-18,Milwaukie,97222,1958,3,1,391000,1830,11761,213.66,29786,9.009,3306.249306,79481
2020-11-18,Portland,97222,2017,3,3,515000,1990,6969,258.79,29786,9.009,3306.249306,79481
2020-11-18,Portland,97222,2006,4,3,505000,2350,5227,214.89,29786,9.009,3306.249306,79481
2020-11-19,Portland,97222,2016,4,3,502000,2211,9147,227.05,29786,9.009,3306.249306,79481
2020-11-24,Portland,97222,1966,4,3.5,515000,3814,12197,135.03,29786,9.009,3306.249306,79481
2020-11-24,Portland,97222,1958,3,1,272500,996,8712,273.59,29786,9.009,3306.249306,79481
2020-11-24,Portland,97222,1966,5,5,515000,3804,12196,135.38,29786,9.009,3306.249306,79481
2020-11-24,Milwaukie,97222,1973,3,2,425000,1113,6969,381.85,29786,9.009,3306.249306,79481
2020-11-29,Milwaukie,97222,1960,4,2,493000,2058,8712,239.55,29786,9.009,3306.249306,79481
2020-11-29,Portland,97222,1966,3,1,452500,1356,6098,333.7,29786,9.009,3306.249306,79481
2020-12-02,Milwaukie,97222,1994,4,3,440000,2007,10018,219.23,29786,9.009,3306.249306,79481
2020-12-02,Milwaukie,97222,2020,5,3,549000,2203,5227,249.21,29786,9.009,3306.249306,79481
2020-12-04,Milwaukie,97222,2017,3,3,434000,1542,5662,281.45,29786,9.009,3306.249306,79481
2020-12-04,Milwaukie,97222,1976,4,2,486000,2092,15245,232.31,29786,9.009,3306.249306,79481
2020-12-04,Milwaukie,97222,1986,3,2,400000,1092,6969,366.3,29786,9.009,3306.249306,79481
2020-12-08,Milwaukie,97222,1954,4,2,550000,2158,17424,254.87,29786,9.009,3306.249306,79481
2020-12-08,Milwaukie,97222,1958,3,2,407925,1318,14374,309.5,29786,9.009,3306.249306,79481
2020-12-10,Milwaukie,97222,1962,3,1,430000,1120,10018,383.93,29786,9.009,3306.249306,79481
2020-12-10,Milwaukie,97222,1966,3,2,385000,1307,7840,294.57,29786,9.009,3306.249306,79481
2020-12-10,Portland,97222,1988,4,3,479000,2138,10454,224.04,29786,9.009,3306.249306,79481
2020-12-22,Milwaukie,97222,1959,3,2,384000,1040,7405,369.23,29786,9.009,3306.249306,79481
2020-12-30,Milwaukie,97222,1955,2,1,364000,864,6534,421.3,29786,9.009,3306.249306,79481
2020-12-30,Milwaukie,97222,1972,3,1,320000,960,4791,333.33,29786,9.009,3306.249306,79481
2021-01-05,Portland,97222,2010,3,3,361500,1528,918,236.58,29786,9.009,3306.249306,79481
2021-01-07,Portland,97222,2020,3,2,499000,1593,7405,313.25,29786,9.009,3306.249306,79481
2021-01-15,Milwaukie,97222,1971,3,1,377500,896,6534,421.32,29786,9.009,3306.249306,79481
2021-06-23,Milwaukie,97222,2007,3,3,384000,1551,2613,247.58,29786,9.009,3306.249306,79481
2020-09-09,Portland,97222,1965,4,2,375000,2150,7840,174.42,29786,9.009,3306.249306,79481
2020-09-27,Portland,97222,1980,3,1,315000,975,4791,323.08,29786,9.009,3306.249306,79481
2020-09-29,Milwaukie,97222,1983,4,2,408000,1435,5227,284.32,29786,9.009,3306.249306,79481
2020-11-23,Milwaukie,97222,1967,4,1,310000,1494,13939,207.5,29786,9.009,3306.249306,79481
2020-11-23,Milwaukie,97222,1956,3,2,440000,1644,10018,267.64,29786,9.009,3306.249306,79481
2020-09-09,Portland,97222,1993,4,3,519800,2069,9583,251.23,29786,9.009,3306.249306,79481
2020-09-09,Milwaukie,97222,2002,3,3,520000,1928,8712,269.71,29786,9.009,3306.249306,79481
2020-09-10,Milwaukie,97222,1989,3,3,430000,1836,5058,234.2,29786,9.009,3306.249306,79481
2020-09-10,Milwaukie,97222,1953,4,3,559800,3675,9147,152.33,29786,9.009,3306.249306,79481
2020-09-13,Portland,97222,1976,3,2,405000,1455,5227,278.35,29786,9.009,3306.249306,79481
2020-09-15,Milwaukie,97222,1959,2,2,365625,1462,13503,250.09,29786,9.009,3306.249306,79481
2020-09-16,Portland,97222,1983,3,3,435000,1638,9583,265.57,29786,9.009,3306.249306,79481
2020-09-18,Portland,97222,1978,5,3,540000,3254,10018,165.95,29786,9.009,3306.249306,79481
2020-09-21,Milwaukie,97222,1979,4,3,525000,2366,10018,221.89,29786,9.009,3306.249306,79481
2020-09-23,Portland,97222,1968,4,3,439000,2504,6969,175.32,29786,9.009,3306.249306,79481
2020-09-24,Portland,97222,1956,3,2,449000,1555,10018,288.75,29786,9.009,3306.249306,79481
2020-09-24,Portland,97222,1971,3,1,387500,1104,8712,351,29786,9.009,3306.249306,79481
2020-09-24,Milwaukie,97222,1953,3,2,452000,1484,17859,304.58,29786,9.009,3306.249306,79481
2020-09-24,Milwaukie,97222,1956,3,2,487420,2500,8712,194.97,29786,9.009,3306.249306,79481
2020-09-27,Portland,97222,1989,3,2,441000,1996,8712,220.94,29786,9.009,3306.249306,79481
2020-09-29,Portland,97222,1968,2,1,310000,1143,5662,271.22,29786,9.009,3306.249306,79481
2020-09-29,Portland,97222,1955,4,2,350000,2100,6534,166.67,29786,9.009,3306.249306,79481
2020-09-29,Milwaukie,97222,1963,5,3,379500,2408,6969,157.6,29786,9.009,3306.249306,79481
2020-09-29,Portland,97222,1954,3,1,390000,1308,7405,298.17,29786,9.009,3306.249306,79481
2020-09-30,Portland,97222,1990,3,2,400000,1085,4791,368.66,29786,9.009,3306.249306,79481
2020-09-30,Portland,97222,1987,2,2,380000,1066,4791,356.47,29786,9.009,3306.249306,79481
2020-09-30,Portland,97222,1965,3,2,430000,1872,8276,229.7,29786,9.009,3306.249306,79481
2020-09-30,Portland,97222,2004,4,3,495000,2664,12196,185.81,29786,9.009,3306.249306,79481
2020-10-02,Portland,97222,1968,3,2,450000,1465,7405,307.17,29786,9.009,3306.249306,79481
2020-10-02,Milwaukie,97222,2020,4,3,544900,2178,5662,250.18,29786,9.009,3306.249306,79481
2020-10-02,Portland,97222,1965,4,2,401900,1694,8276,237.25,29786,9.009,3306.249306,79481
2020-10-07,Portland,97222,1977,3,2,400000,1156,8712,346.02,29786,9.009,3306.249306,79481
2020-10-07,Portland,97222,1961,3,1,270000,1008,4791,267.86,29786,9.009,3306.249306,79481
2020-10-08,Milwaukie,97222,2020,5,3,559000,2629,5227,212.63,29786,9.009,3306.249306,79481
2020-10-08,Portland,97222,1972,3,1,348000,956,9147,364.02,29786,9.009,3306.249306,79481
2020-10-08,Portland,97222,2020,5,3,553000,2248,5227,246,29786,9.009,3306.249306,79481
2020-10-08,Portland,97222,1994,3,3.5,375000,2600,9029,144.23,29786,9.009,3306.249306,79481
2020-10-08,Portland,97222,1957,3,1,340000,1021,8276,333.01,29786,9.009,3306.249306,79481
2020-10-15,Portland,97222,1956,3,1,350000,1104,7405,317.03,29786,9.009,3306.249306,79481
2020-10-15,Portland,97222,1990,3,1,380000,1262,5000,301.11,29786,9.009,3306.249306,79481
2020-10-16,Portland,97222,1994,3,2,405000,1550,6098,261.29,29786,9.009,3306.249306,79481
2020-08-11,Milwaukie,97222,2008,3,2,349000,1296,10018,269.29,29786,9.009,3306.249306,79481
2020-08-27,Portland,97222,1973,3,1,385000,1041,16988,369.84,29786,9.009,3306.249306,79481
2020-08-04,Portland,97222,1956,2,1,339000,864,5662,392.36,29786,9.009,3306.249306,79481
2020-08-21,Portland,97222,1998,3,3,460000,1688,6098,272.51,29786,9.009,3306.249306,79481
2020-11-04,Portland,97216,1956,3,2,296900,1373,6969,216.24,8123,2.529,3211.941479,70982
2020-11-18,Portland,97216,2010,3,2.5,300000,1380,2178,217.39,8123,2.529,3211.941479,70982
2021-03-23,Portland,97216,1997,7,6,705000,2760,5250,255.43,8123,2.529,3211.941479,70982
2021-03-29,Portland,97216,1952,2,1,358750,1338,9315,268.12,8123,2.529,3211.941479,70982
2021-04-22,Portland,97216,1992,3,2,330000,1536,8847,214.84,8123,2.529,3211.941479,70982
2021-04-15,Portland,97216,2001,3,2,360000,1180,2178,305.08,8123,2.529,3211.941479,70982
2021-05-13,Portland,97216,1951,2,2,375000,860,6098,436.05,8123,2.529,3211.941479,70982
2021-05-21,Portland,97216,1951,3,1,375000,1254,7405,299.04,8123,2.529,3211.941479,70982
2021-05-23,Portland,97216,1952,3,2,260000,1242,6800,209.34,8123,2.529,3211.941479,70982
2021-06-14,Portland,97216,2003,3,2,335000,1556,2050,215.3,8123,2.529,3211.941479,70982
2021-06-17,Portland,97216,1997,3,3,375000,1375,4791,272.73,8123,2.529,3211.941479,70982
2021-06-25,Portland,97216,1963,2,1,360000,1130,6098,318.58,8123,2.529,3211.941479,70982
2021-06-28,Portland,97216,1956,3,1,350000,1086,8276,322.28,8123,2.529,3211.941479,70982
2021-07-09,Portland,97216,1959,3,1.1,280000,1192,8712,234.9,8123,2.529,3211.941479,70982
2020-08-24,Portland,97216,1952,3,2,525000,1415,6578,371.02,8123,2.529,3211.941479,70982
2020-07-24,Portland,97216,1995,3,2,331000,1116,6098,296.59,8123,2.529,3211.941479,70982
2020-07-14,Portland,97216,1960,2,2,291000,840,4791,346.43,8123,2.529,3211.941479,70982
2020-07-07,Portland,97216,1994,3,2,345000,1213,4791,284.42,8123,2.529,3211.941479,70982
2020-08-05,Portland,97216,1954,2,1,262000,900,6534,291.11,8123,2.529,3211.941479,70982
2020-08-05,Portland,97216,1955,2,1,318000,960,4791,331.25,8123,2.529,3211.941479,70982
2020-08-24,Portland,97216,1960,2,3,325000,1948,6969,166.84,8123,2.529,3211.941479,70982
2020-09-04,Portland,97216,1953,2,1,290000,996,7405,291.16,8123,2.529,3211.941479,70982
2020-09-10,Portland,97216,1951,3,2,305000,1200,3920,254.17,8123,2.529,3211.941479,70982
2020-09-10,Portland,97216,2006,3,3,353000,1400,2178,252.14,8123,2.529,3211.941479,70982
2020-10-30,Portland,97216,2016,3,3,328000,1200,1306,273.33,8123,2.529,3211.941479,70982
2020-12-22,Portland,97216,2003,3,3,367000,1416,3049,259.18,8123,2.529,3211.941479,70982
2021-01-04,Portland,97216,1953,3,2,353500,1345,4791,262.83,8123,2.529,3211.941479,70982
2021-01-10,Portland,97216,1953,3,1,375000,997,6098,376.13,8123,2.529,3211.941479,70982
2021-01-27,Portland,97216,2010,4,2.5,335000,1516,2205,220.98,8123,2.529,3211.941479,70982
2021-01-29,Portland,97216,2003,4,2,365000,1505,2613,242.52,8123,2.529,3211.941479,70982
2021-02-23,Portland,97216,1957,3,2,356000,1812,8500,196.47,8123,2.529,3211.941479,70982
2021-02-26,Portland,97216,1956,3,2,300000,2272,7154,132.04,8123,2.529,3211.941479,70982
2021-02-26,Portland,97216,1963,3,3,347250,1706,5227,203.55,8123,2.529,3211.941479,70982
2021-01-15,Portland,97216,2007,3,3,350000,1560,2178,224.36,8123,2.529,3211.941479,70982
2021-03-31,Portland,97216,1958,4,2,345000,2276,7300,151.58,8123,2.529,3211.941479,70982
2021-03-29,Portland,97216,1970,3,1,360000,1044,4356,344.83,8123,2.529,3211.941479,70982
2021-02-26,Portland,97216,1952,3,1,365000,988,6197,369.43,8123,2.529,3211.941479,70982
2021-03-10,Portland,97216,1951,3,2,270000,1535,6534,175.9,8123,2.529,3211.941479,70982
2020-08-05,Portland,97216,1951,2,1,347000,860,6098,403.49,8123,2.529,3211.941479,70982
2020-08-21,Portland,97216,1956,2,1,366000,1064,7840,343.98,8123,2.529,3211.941479,70982
2020-08-30,Portland,97216,1954,2,2,324000,1936,4356,167.36,8123,2.529,3211.941479,70982
2020-08-30,Portland,97216,1957,6,2,299999,2316,7000,129.53,8123,2.529,3211.941479,70982
2020-09-02,Portland,97216,1954,3,1,365000,1001,4791,364.64,8123,2.529,3211.941479,70982
2020-09-10,Portland,97216,2006,3,3,349000,1372,2613,254.37,8123,2.529,3211.941479,70982
2020-09-13,Portland,97216,2006,3,3,350000,1372,2613,255.1,8123,2.529,3211.941479,70982
2020-09-18,Portland,97216,2007,3,2,365000,1602,4356,227.84,8123,2.529,3211.941479,70982
2020-09-29,Portland,97216,1956,3,2,326000,1448,6969,225.14,8123,2.529,3211.941479,70982
2020-09-29,Portland,97216,1972,3,1,350001,1080,6098,324.08,8123,2.529,3211.941479,70982
2020-10-08,Portland,97216,1954,2,1,355000,842,4791,421.62,8123,2.529,3211.941479,70982
2020-10-13,Portland,97216,1952,3,1.5,335000,1276,6144,262.54,8123,2.529,3211.941479,70982
2020-10-19,Portland,97216,1951,2,1,330000,784,2613,420.92,8123,2.529,3211.941479,70982
2020-10-27,Portland,97216,1982,3,2,373000,1198,6969,311.35,8123,2.529,3211.941479,70982
2020-11-05,Portland,97216,1954,3,1,360000,837,4791,430.11,8123,2.529,3211.941479,70982
2020-11-10,Portland,97216,2003,3,3,365000,1415,3049,257.95,8123,2.529,3211.941479,70982
2020-11-18,Portland,97216,1957,3,2,350000,1679,4791,208.46,8123,2.529,3211.941479,70982
2020-11-24,Portland,97216,1961,3,1,355000,905,4791,392.27,8123,2.529,3211.941479,70982
2020-11-29,Portland,97216,2003,3,2,369000,1300,2613,283.85,8123,2.529,3211.941479,70982
2021-04-14,Portland,97216,1956,3,2,535555,1284,9583,417.1,8123,2.529,3211.941479,70982
2021-07-06,Portland,97216,1957,4,2,530000,1916,6098,276.62,8123,2.529,3211.941479,70982
2021-07-07,Portland,97216,1959,4,3,530000,2386,6969,222.13,8123,2.529,3211.941479,70982
2021-07-15,Portland,97216,1957,3,2,520000,2668,11761,194.9,8123,2.529,3211.941479,70982
2021-07-15,Portland,97216,2012,3,3,510000,1657,2613,307.79,8123,2.529,3211.941479,70982
2020-07-13,Portland,97216,1956,4,3,508000,2492,10018,203.85,8123,2.529,3211.941479,70982
2020-07-14,Portland,97216,1960,3,2,490000,2104,7840,232.89,8123,2.529,3211.941479,70982
2021-04-29,Portland,97216,1954,4,2,533000,2706,13939,196.97,8123,2.529,3211.941479,70982
2021-06-28,Portland,97216,1954,3,2,485000,2332,6534,207.98,8123,2.529,3211.941479,70982
2021-06-03,Portland,97216,1957,3,2,485000,1156,6969,419.55,8123,2.529,3211.941479,70982
2021-03-17,Portland,97216,1961,3,3,479000,1950,7405,245.64,8123,2.529,3211.941479,70982
2021-03-15,Portland,97216,1956,3,2,510000,2060,6534,247.57,8123,2.529,3211.941479,70982
2021-05-13,Portland,97216,1956,4,3,625000,2909,6969,214.85,8123,2.529,3211.941479,70982
2021-05-21,Portland,97216,1956,4,2,620000,2200,8276,281.82,8123,2.529,3211.941479,70982
2021-03-31,Portland,97216,1956,3,1,540000,1447,5227,373.19,8123,2.529,3211.941479,70982
2020-08-30,Portland,97216,1957,3,2,480000,2786,10018,172.29,8123,2.529,3211.941479,70982
2020-12-16,Portland,97216,1988,5,3,510000,1997,9147,255.38,8123,2.529,3211.941479,70982
2020-12-18,Portland,97216,2015,4,3,565000,3061,8712,184.58,8123,2.529,3211.941479,70982
2020-12-22,Portland,97216,1954,3,3,520000,2419,6100,214.96,8123,2.529,3211.941479,70982
2021-01-15,Portland,97216,1956,5,2,490000,2552,6969,192.01,8123,2.529,3211.941479,70982
2021-01-15,Portland,97216,2018,3,3,550000,2292,3049,239.97,8123,2.529,3211.941479,70982
2021-02-26,Portland,97216,1957,5,3,650000,3600,9150,180.56,8123,2.529,3211.941479,70982
2021-03-04,Portland,97216,1957,4,3,650000,2144,8712,303.17,8123,2.529,3211.941479,70982
2021-01-24,Portland,97216,1959,5,2,499000,2224,19166,224.37,8123,2.529,3211.941479,70982
2021-02-17,Portland,97216,2019,3,3,494000,1671,2613,295.63,8123,2.529,3211.941479,70982
2021-03-21,Portland,97216,1951,2,1,490000,1737,5662,282.1,8123,2.529,3211.941479,70982
2021-04-14,Portland,97216,1957,4,2,485000,2044,6969,237.28,8123,2.529,3211.941479,70982
2021-04-09,Portland,97216,1955,4,2,525000,1920,12196,273.44,8123,2.529,3211.941479,70982
2021-04-08,Portland,97216,1961,4,4,555000,3632,9583,152.81,8123,2.529,3211.941479,70982
2020-08-18,Portland,97216,1952,3,2,485000,2161,5662,224.43,8123,2.529,3211.941479,70982
2020-10-30,Portland,97201,1953,4,5,1149500,4282,23958,268.45,6820,2.13,3201.877934,101606
2021-06-09,Portland,97201,1981,4,4,1098000,3123,11761,351.59,6820,2.13,3201.877934,101606
2020-07-16,Portland,97201,1991,4,3,900000,2608,4356,345.09,6820,2.13,3201.877934,101606
2020-07-10,Portland,97201,2002,4,3,1185000,3702,5227,320.1,6820,2.13,3201.877934,101606
2021-06-23,Portland,97201,1996,3,3,699000,2135,2178,327.4,6820,2.13,3201.877934,101606
2021-05-21,Portland,97201,2014,3,3,1315000,3383,5662,388.71,6820,2.13,3201.877934,101606
2021-05-17,Portland,97201,1962,3,3,781000,2350,7840,332.34,6820,2.13,3201.877934,101606
2021-05-12,Portland,97201,1952,5,3,975000,4268,13503,228.44,6820,2.13,3201.877934,101606
2021-04-22,Portland,97201,1985,5,4,1050000,4353,3920,241.21,6820,2.13,3201.877934,101606
2021-04-20,Portland,97201,1958,3,2,900000,2178,8276,413.22,6820,2.13,3201.877934,101606
2021-03-29,Portland,97201,1967,3,3,1250000,4208,13503,297.05,6820,2.13,3201.877934,101606
2021-02-17,Portland,97201,1969,3,3,850000,2895,16117,293.61,6820,2.13,3201.877934,101606
2020-12-22,Portland,97201,1976,3,3,770000,3111,20037,247.51,6820,2.13,3201.877934,101606
2020-11-30,Portland,97201,1951,4,3,1000000,3566,16988,280.43,6820,2.13,3201.877934,101606
2020-09-04,Portland,97201,1968,4,3,656800,2948,7405,222.8,6820,2.13,3201.877934,101606
2020-07-28,Portland,97201,1954,3,2,825000,2924,12196,282.15,6820,2.13,3201.877934,101606
2021-05-28,Portland,97201,1987,3,2,1050000,2708,8276,387.74,6820,2.13,3201.877934,101606
2021-03-12,Portland,97201,1964,4,3,866788,2923,14374,296.54,6820,2.13,3201.877934,101606
2020-10-15,Portland,97201,1989,5,6,1196320,5884,10018,203.32,6820,2.13,3201.877934,101606
2020-09-04,Portland,97201,1964,3,3,1075000,3572,6098,300.95,6820,2.13,3201.877934,101606
2020-08-04,Portland,97201,1957,5,3,1279000,4708,9147,271.67,6820,2.13,3201.877934,101606
2020-08-02,Portland,97201,2013,4,4,1699000,4053,4791,419.2,6820,2.13,3201.877934,101606
2020-10-27,Portland,97201,1992,4,3,945000,2371,4356,398.57,6820,2.13,3201.877934,101606
2020-12-14,Portland,97201,1987,3,3,950000,2160,17424,439.81,6820,2.13,3201.877934,101606
2020-12-16,Portland,97201,1959,3,3,925000,3151,22651,293.56,6820,2.13,3201.877934,101606
2020-08-13,Portland,97201,1980,4,4,925120,2233,5662,414.29,6820,2.13,3201.877934,101606
2021-01-18,Portland,97201,1968,4,5,1283703,4523,11325,283.82,6820,2.13,3201.877934,101606
2021-01-19,Portland,97201,1993,3,4,1060000,3316,5662,319.66,6820,2.13,3201.877934,101606
2021-02-01,Portland,97201,1960,5,4,1200000,4275,6534,280.7,6820,2.13,3201.877934,101606
2020-11-18,Portland,97201,1954,2,2,600000,1905,3920,314.96,6820,2.13,3201.877934,101606
2020-10-05,Portland,97201,1979,3,3,610000,2024,6969,301.38,6820,2.13,3201.877934,101606
2020-11-18,Gresham,97030,1986,4,3,442500,2096,6969,211.12,24410,7.626,3200.891686,64612
2021-02-23,Gresham,97030,1961,3,1,267000,1092,7500,244.51,24410,7.626,3200.891686,64612
2021-02-10,Gresham,97030,2017,3,4,540000,2290,5227,235.81,24410,7.626,3200.891686,64612
2021-02-04,Gresham,97030,1970,3,1,350000,1381,7840,253.44,24410,7.626,3200.891686,64612
2021-02-04,Gresham,97030,2003,3,2,360000,1074,4356,335.2,24410,7.626,3200.891686,64612
2021-01-27,Gresham,97030,1972,3,1,343000,858,6969,399.77,24410,7.626,3200.891686,64612
2021-01-21,Gresham,97030,1990,3,3,425950,1678,7840,253.84,24410,7.626,3200.891686,64612
2021-01-19,Gresham,97030,1968,3,2,370000,1184,7405,312.5,24410,7.626,3200.891686,64612
2021-01-15,Gresham,97030,1984,3,2,417000,1700,7840,245.29,24410,7.626,3200.891686,64612
2021-01-13,Gresham,97030,1964,3,2,316500,1072,7840,295.24,24410,7.626,3200.891686,64612
2021-01-15,Gresham,97030,1973,3,2,350000,1184,7405,295.61,24410,7.626,3200.891686,64612
2021-01-04,Gresham,97030,1979,3,2,370000,1357,8276,272.66,24410,7.626,3200.891686,64612
2020-12-29,Gresham,97030,1965,3,1,330000,1126,8000,293.07,24410,7.626,3200.891686,64612
2020-12-27,Gresham,97030,1989,3,2,390000,1523,7405,256.07,24410,7.626,3200.891686,64612
2020-12-21,Gresham,97030,1953,4,1,356000,1436,7840,247.91,24410,7.626,3200.891686,64612
2020-12-18,Gresham,97030,2002,3,3,388000,1628,5227,238.33,24410,7.626,3200.891686,64612
2020-12-16,Gresham,97030,1955,4,1,364900,1200,7405,304.08,24410,7.626,3200.891686,64612
2020-12-10,Gresham,97030,1979,3,2,425000,1706,7840,249.12,24410,7.626,3200.891686,64612
2020-12-10,Gresham,97030,1977,3,2,339000,2194,9147,154.51,24410,7.626,3200.891686,64612
2020-12-10,Gresham,97030,1967,3,2,365000,1504,6969,242.69,24410,7.626,3200.891686,64612
2020-12-04,Gresham,97030,1971,3,2,399000,1684,8276,236.94,24410,7.626,3200.891686,64612
2020-12-02,Gresham,97030,1992,3,2,415000,1527,9147,271.77,24410,7.626,3200.891686,64612
2020-12-04,Gresham,97030,1981,3,2,345000,1104,7405,312.5,24410,7.626,3200.891686,64612
2020-11-30,Gresham,97030,1984,3,2,360000,1306,7840,275.65,24410,7.626,3200.891686,64612
2020-12-02,Gresham,97030,1972,4,2,345000,1131,7405,305.04,24410,7.626,3200.891686,64612
2020-11-29,Gresham,97030,2001,3,3,375000,1462,6969,256.5,24410,7.626,3200.891686,64612
2020-11-29,Gresham,97030,1973,3,1,330000,1194,8276,276.38,24410,7.626,3200.891686,64612
2020-11-29,Gresham,97030,1967,3,1,346000,924,9147,374.46,24410,7.626,3200.891686,64612
2020-11-29,Gresham,97030,2003,3,3,430000,2051,5227,209.65,24410,7.626,3200.891686,64612
2020-11-24,Gresham,97030,2003,4,3,470000,2339,6098,200.94,24410,7.626,3200.891686,64612
2020-11-24,Gresham,97030,1975,3,2,409000,1906,7405,214.59,24410,7.626,3200.891686,64612
2020-11-19,Gresham,97030,1967,3,2,289000,1304,10454,221.63,24410,7.626,3200.891686,64612
